C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_01_581.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_01_581.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_01_581.jpg, 0, 0.2627211, 0, 0.1954976
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_01_684.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_01_684.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_01_684.jpg, 0, 0.5548509, 0, 0.7077614
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_01_784.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_01_784.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_01_784.jpg, 0, 0.8572398, 0, 1.579626
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_01_887.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_01_887.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_01_887.jpg, 0, 1, 0, 3.029027
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_01_988.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_01_988.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_01_988.jpg, -0.0785721, 1, 0, 4.200302
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_089.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_089.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_089.jpg, -0.3825789, 1, 0, 5.341156
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_192.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_192.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_192.jpg, -0.0744606, 1, 0, 6.493507
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_292.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_292.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_292.jpg, 0, 1, 0, 7.630283
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_395.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_395.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_395.jpg, 0, 1, 0, 8.760702
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_499.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_499.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_499.jpg, 0, 1, 0, 9.880209
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_602.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_602.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_602.jpg, -0.1522281, 1, 0, 10.98283
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_704.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_704.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_704.jpg, -0.4437623, 1, 0, 12.11545
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_807.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_807.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_807.jpg, -0.1405355, 1, 0, 13.30234
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_02_908.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_02_908.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_02_908.jpg, 0, 1, 0, 14.20538
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_012.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_012.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_012.jpg, 0, 1, 0, 15.53781
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_113.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_113.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_113.jpg, 0, 1, 0, 16.36683
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_214.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_214.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_214.jpg, -0.1241124, 1, 0, 17.62577
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_317.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_317.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_317.jpg, -0.4224252, 1, 0, 18.39997
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_420.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_420.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_420.jpg, -0.5780964, 1, 0, 19.38273
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_522.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_522.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_522.jpg, -0.2723542, 1, 0, 20.29273
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_624.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_624.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_624.jpg, 0, 1, 0, 21.37347
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_725.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_725.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_725.jpg, 0, 1, 0, 22.30197
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_830.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_830.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_830.jpg, 0, 1, 0, 23.49496
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_03_933.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_03_933.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_03_933.jpg, 0, 1, 0, 24.47498
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_036.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_036.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_036.jpg, 0, 1, 0, 25.43584
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_138.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_138.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_138.jpg, -0.0173085, 1, 0, 26.38595
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_239.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_239.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_239.jpg, -0.3239881, 1, 0, 27.27156
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_341.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_341.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_341.jpg, -0.6288424, 1, 0, 27.97786
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_442.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_442.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_442.jpg, -0.5697006, 1, 0, 28.65577
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_545.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_545.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_545.jpg, -0.2662818, 1, 0, 29.59272
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_648.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_648.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_648.jpg, 0, 1, 0, 30.18609
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_748.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_748.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_748.jpg, 0, 1, 0, 30.19151
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_848.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_848.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_848.jpg, 0, 1, 0, 30.18996
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_04_951.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_04_951.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_04_951.jpg, 0, 1, 0, 30.19028
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_056.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_056.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_056.jpg, 0, 1, 0, 30.19029
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_160.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_160.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_160.jpg, 0, 1, 0, 30.19034
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_264.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_264.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_264.jpg, 0, 1, 0, 30.19028
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_371.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_371.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_371.jpg, 0, 1, 0, 30.1903
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_475.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_475.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_475.jpg, -0.2906499, 1, 0, 30.17034
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_577.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_577.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_577.jpg, -0.6001782, 1, 0, 30.12876
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_678.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_678.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_678.jpg, -0.3139242, 1, 0, 30.19115
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_781.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_781.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_781.jpg, -0.002593739, 1, 0, 30.18532
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_889.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_889.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_889.jpg, 0, 1, 0, 30.18985
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_05_995.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_05_995.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_05_995.jpg, 0, 1, 0, 30.19025
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_099.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_099.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_099.jpg, 0, 1, 0, 30.19047
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_200.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_200.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_200.jpg, 0, 1, 0, 30.19031
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_307.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_307.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_307.jpg, 0, 1, 0, 30.19043
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_409.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_409.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_409.jpg, 0, 1, 0, 30.19029
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_513.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_513.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_513.jpg, 0, 1, 0, 30.19027
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_616.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_616.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_616.jpg, 0, 1, 0, 30.1903
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_721.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_721.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_721.jpg, 0, 1, 0, 30.19029
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_826.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_826.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_826.jpg, 0, 1, 0, 30.19032
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_06_927.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_06_927.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_06_927.jpg, 0, 1, 0, 30.19023
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_030.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_030.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_030.jpg, 0, 1, 0, 30.19028
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_136.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_136.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_136.jpg, 0, 1, 0, 30.19038
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_238.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_238.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_238.jpg, 0, 1, 0, 30.19028
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_343.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_343.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_343.jpg, 0, 1, 0, 30.19033
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_443.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_443.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_443.jpg, 0, 1, 0, 30.19027
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_549.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_549.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_549.jpg, 0, 1, 0, 30.19031
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_653.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_653.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_653.jpg, 0, 1, 0, 30.19031
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_756.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_756.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_756.jpg, -0.1060845, 1, 0, 30.18721
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_860.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_860.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_860.jpg, -0.3643926, 1, 0, 30.16151
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_07_961.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_07_961.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_07_961.jpg, -0.05946149, 1, 0, 30.18983
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_061.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_061.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_061.jpg, 0, 1, 0, 30.18929
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_163.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_163.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_163.jpg, 0, 1, 0, 30.18837
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_268.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_268.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_268.jpg, -0.1315986, 1, 0, 30.18604
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_374.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_374.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_374.jpg, -0.4310802, 1, 0, 30.15221
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_477.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_477.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_477.jpg, -0.3242986, 1, 0, 30.18647
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_577.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_577.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_577.jpg, -0.03251675, 1, 0, 30.18824
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_679.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_679.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_679.jpg, 0, 1, 0, 30.18997
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_779.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_779.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_779.jpg, 0, 1, 0, 30.19005
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_886.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_886.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_886.jpg, 0, 1, 0, 30.19172
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_08_986.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_08_986.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_08_986.jpg, 0, 1, 0, 30.18989
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_090.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_090.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_090.jpg, 0, 1, 0, 30.19008
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_193.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_193.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_193.jpg, 0, 1, 0, 30.19015
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_293.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_293.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_293.jpg, -0.2152821, 1, 0, 30.17831
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_400.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_400.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_400.jpg, -0.4545771, 1, 0, 30.15067
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_507.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_507.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_507.jpg, -0.09631675, 1, 0, 30.19182
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_610.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_610.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_610.jpg, 0, 1, 0, 30.18944
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_711.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_711.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_711.jpg, 0, 1, 0, 30.19005
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_815.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_815.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_815.jpg, 0, 1, 0, 30.1904
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_09_919.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_09_919.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_09_919.jpg, 0, 1, 0, 30.18956
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_10_024.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_10_024.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_10_024.jpg, -0.07852471, 1, 0, 30.18889
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_10_129.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_10_129.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_10_129.jpg, -0.3805441, 1, 0, 30.16125
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_10_234.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_10_234.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_10_234.jpg, -0.08365111, 1, 0, 30.19175
C:\Users\R417010\Desktop\Data\IMG\center_2020_04_22_11_04_10_337.jpg, C:\Users\R417010\Desktop\Data\IMG\left_2020_04_22_11_04_10_337.jpg, C:\Users\R417010\Desktop\Data\IMG\right_2020_04_22_11_04_10_337.jpg, 0, 1, 0, 30.18988
